CustomerTier,PercentProfit,Actual Status,Predicted Status,Confidence (%)
6655972.81857143,0.2176470588235293,Converted,Converted,100.0
6655972.81857143,0.3663275249484735,Not Converted,Not Converted,100.0
6655972.81857143,0.2986337473170063,Not Converted,Converted,99.0
6655972.81857143,0.2883212015457703,Not Converted,Not Converted,56.99999999999999
6655972.81857143,0.2924528301886793,Converted,Converted,100.0
6655972.81857143,0.176696542893726,Converted,Converted,100.0
6655972.81857143,0.1765335235378032,Converted,Converted,100.0
6655972.81857143,0.219512195121951,Converted,Converted,100.0
6655972.81857143,0.3355662552646777,Not Converted,Converted,64.0
6655972.81857143,0.1765335235378032,Converted,Converted,100.0
6655972.81857143,0.368421052631579,Converted,Converted,100.0
6655972.81857143,0.1900269541778975,Converted,Converted,100.0
6655972.81857143,0.2941029749585936,Not Converted,Not Converted,74.0
6655972.81857143,0.312511482638251,Converted,Converted,93.0
6655972.81857143,0.1737606385599608,Not Converted,Not Converted,99.0
6655972.81857143,0.1899109792284866,Converted,Converted,100.0
6655972.81857143,0.2785890167783312,Converted,Not Converted,100.0
6655972.81857143,0.1701159561255192,Not Converted,Not Converted,88.0
6655972.81857143,0.1764601769911505,Converted,Converted,100.0
6655972.81857143,0.2191075514874141,Converted,Converted,100.0
6655972.81857143,0.3473088505798979,Not Converted,Converted,100.0
197553.81662162163,0.2737162750217581,Converted,Converted,87.0
6655972.81857143,0.2193419740777668,Converted,Converted,100.0
18440.199047619048,0.3567491347263197,Not Converted,Converted,72.0
6655972.81857143,0.3333333333333335,Converted,Converted,99.91336521611349
6655972.81857143,0.2460380348652932,Converted,Converted,100.0
6655972.81857143,0.2857142857142855,Converted,Converted,98.14659197006681
6655972.81857143,0.2345840858911567,Not Converted,Not Converted,95.0
6655972.81857143,0.2787201452317466,Converted,Converted,100.0
6655972.81857143,0.1782812492303304,Not Converted,Not Converted,91.0
6655972.81857143,0.2196078431372549,Converted,Converted,100.0
6655972.81857143,0.234955185659411,Converted,Converted,100.0
6655972.81857143,0.3490620135324172,Not Converted,Not Converted,87.14999999999999
6655972.81857143,0.3333333333333335,Converted,Converted,99.91336521611349
6655972.81857143,0.3099173553719008,Converted,Converted,100.0
6655972.81857143,0.2499056722424852,Converted,Converted,100.0
6655972.81857143,0.288056995277436,Not Converted,Not Converted,100.0
197553.81662162163,0.2837596668649613,Converted,Converted,100.0
6655972.81857143,0.2990830002351282,Converted,Converted,100.0
6655972.81857143,0.3337909393998824,Converted,Converted,78.0
6655972.81857143,0.2148976966859585,Not Converted,Not Converted,66.0
6655972.81857143,0.1752577319587629,Converted,Converted,100.0
6655972.81857143,0.2365071528423458,Not Converted,Not Converted,100.0
6655972.81857143,0.3632485143989029,Converted,Converted,93.0
6655972.81857143,0.1900269541778975,Converted,Converted,100.0
6655972.81857143,0.3551693404634583,Converted,Converted,100.0
6655972.81857143,0.3435076339290014,Not Converted,Not Converted,100.0
6655972.81857143,0.1900521952717223,Converted,Converted,100.0
6655972.81857143,0.3394696719278792,Not Converted,Not Converted,100.0
6655972.81857143,0.2196078431372549,Converted,Converted,100.0
6655972.81857143,0.3199426111908178,Converted,Converted,98.0
6655972.81857143,0.2195540308747856,Converted,Converted,100.0
6655972.81857143,0.1781305114638447,Converted,Converted,100.0
6655972.81857143,0.2489345794392524,Not Converted,Converted,66.0
197553.81662162163,0.3341530894558868,Converted,Converted,98.0
6655972.81857143,0.2352532963219986,Converted,Converted,100.0
6655972.81857143,0.2195540308747856,Converted,Converted,100.0
6655972.81857143,0.2569497797325993,Not Converted,Not Converted,94.0
6655972.81857143,0.2827662065721749,Not Converted,Not Converted,100.0
6655972.81857143,0.1905128205128204,Converted,Converted,100.0
6655972.81857143,0.1897959183673468,Converted,Converted,100.0
6655972.81857143,0.1902654867256638,Converted,Converted,100.0
6655972.81857143,0.2196078431372549,Converted,Converted,100.0
6655972.81857143,0.2991304347826087,Converted,Converted,100.0
6655972.81857143,0.190004217629692,Converted,Converted,100.0
6655972.81857143,0.3052599200246078,Not Converted,Converted,98.0
6655972.81857143,0.2831858407079647,Converted,Converted,100.0
6655972.81857143,0.3542857142857142,Converted,Converted,95.7072503944494
6655972.81857143,0.3054964476104675,Not Converted,Not Converted,99.0
6655972.81857143,0.3119325049117989,Not Converted,Not Converted,100.0
6655972.81857143,0.2586872586872586,Converted,Converted,96.0
6655972.81857143,0.2609546165884193,Converted,Converted,100.0
6655972.81857143,0.2066224181514109,Not Converted,Not Converted,77.0
6655972.81857143,0.3321586556237679,Not Converted,Not Converted,100.0
6655972.81857143,0.2191666666666667,Converted,Converted,100.0
6655972.81857143,0.1897491821155943,Converted,Converted,100.0
6655972.81857143,0.2373528298605947,Not Converted,Not Converted,100.0
6655972.81857143,0.3285638502934899,Not Converted,Not Converted,100.0
6655972.81857143,0.2734234932633714,Not Converted,Not Converted,100.0
6655972.81857143,0.2378418479516604,Not Converted,Not Converted,100.0
6655972.81857143,0.2940515469521695,Not Converted,Not Converted,100.0
6655972.81857143,0.307921700072476,Not Converted,Not Converted,100.0
6655972.81857143,0.304054054054054,Converted,Converted,100.0
6655972.81857143,0.3598870056497176,Converted,Converted,100.0
6655972.81857143,0.3588342740390755,Not Converted,Not Converted,100.0
6655972.81857143,0.1780425604262049,Not Converted,Not Converted,63.0
6655972.81857143,0.1902408894379245,Converted,Converted,100.0
6655972.81857143,0.3346837196957944,Not Converted,Not Converted,100.0
6655972.81857143,0.1899681528662421,Converted,Converted,100.0
6655972.81857143,0.1818118570483325,Not Converted,Converted,99.0
6655972.81857143,0.1988534291621856,Not Converted,Not Converted,99.0
197553.81662162163,0.3172338090010979,Converted,Converted,100.0
6655972.81857143,0.2355046528274875,Converted,Converted,100.0
6655972.81857143,0.3247826086956521,Converted,Converted,58.750270562770545
6655972.81857143,0.3125,Converted,Converted,96.77443120438387
6655972.81857143,0.2835915270312993,Converted,Converted,100.0
6655972.81857143,0.220558882235529,Converted,Converted,87.0
6655972.81857143,0.3489010989010989,Converted,Converted,100.0
6655972.81857143,0.3252548189552424,Not Converted,Not Converted,100.0
6655972.81857143,0.1820040899795502,Converted,Converted,100.0
6655972.81857143,0.3415717370060375,Not Converted,Not Converted,100.0
6655972.81857143,0.2459016393442623,Converted,Converted,100.0
6655972.81857143,0.1889255603882836,Not Converted,Not Converted,100.0
6655972.81857143,0.2639252336448599,Converted,Converted,89.0
6655972.81857143,0.3546757173134582,Not Converted,Not Converted,94.0
6655972.81857143,0.2420915504355188,Not Converted,Not Converted,100.0
6655972.81857143,0.1775766016713092,Converted,Converted,97.0
6655972.81857143,0.2150215118417883,Not Converted,Not Converted,99.0
6655972.81857143,0.349522983521249,Converted,Not Converted,100.0
6655972.81857143,0.1897491821155943,Converted,Converted,100.0
6655972.81857143,0.3502770964880238,Not Converted,Not Converted,97.0
6655972.81857143,0.3045794322279274,Not Converted,Not Converted,64.0
6655972.81857143,0.1980488602541612,Not Converted,Not Converted,100.0
6655972.81857143,0.1899681528662421,Converted,Converted,100.0
6655972.81857143,0.1897491821155943,Converted,Converted,100.0
6655972.81857143,0.2189054726368161,Converted,Converted,100.0
6655972.81857143,0.241776559691565,Not Converted,Converted,93.0
6655972.81857143,0.3116265100242626,Not Converted,Not Converted,100.0
6655972.81857143,0.3036650313879783,Not Converted,Not Converted,100.0
6655972.81857143,0.2352277004140007,Converted,Converted,100.0
6655972.81857143,0.2559381347272615,Not Converted,Not Converted,100.0
6655972.81857143,0.3689319641798697,Not Converted,Not Converted,100.0
6655972.81857143,0.3698703716966268,Converted,Converted,73.0
6655972.81857143,0.3099787685774947,Converted,Converted,100.0
6655972.81857143,0.1897491821155943,Converted,Converted,100.0
6655972.81857143,0.2502263021239767,Not Converted,Not Converted,75.0
6655972.81857143,0.2231167608286252,Converted,Converted,100.0
6655972.81857143,0.2538998594437672,Not Converted,Not Converted,100.0
6655972.81857143,0.3668150031786396,Converted,Converted,100.0
6655972.81857143,0.2910040545084054,Not Converted,Not Converted,100.0
197553.81662162163,0.2499916289971539,Converted,Converted,100.0
6655972.81857143,0.2876712328767123,Converted,Converted,100.0
6655972.81857143,0.3377667800804207,Converted,Converted,96.0
6655972.81857143,0.2297761536617588,Not Converted,Not Converted,97.0
6655972.81857143,0.3094250738148161,Converted,Converted,100.0
6655972.81857143,0.3517121442847262,Not Converted,Not Converted,100.0
6655972.81857143,0.2258064516129032,Converted,Converted,100.0
6655972.81857143,0.2029330162504954,Converted,Not Converted,80.0
6655972.81857143,0.237977907650453,Not Converted,Not Converted,64.0
6655972.81857143,0.1777188328912466,Converted,Converted,99.0
6655972.81857143,0.1900269541778975,Converted,Converted,100.0
197553.81662162163,0.1763157894736841,Converted,Converted,100.0
197553.81662162163,0.2690355329949238,Converted,Converted,100.0
6655972.81857143,0.2391304347826085,Converted,Converted,100.0
6655972.81857143,0.1900693212961469,Converted,Converted,100.0
6655972.81857143,0.3171987641606589,Converted,Converted,92.0
6655972.81857143,0.2537313432835822,Converted,Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.2489302869938135,Not Converted,Not Converted,92.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.3331249999999999,Converted,Converted,100.0
197553.81662162163,0.3240188890782293,Not Converted,Converted,99.0
6655972.81857143,0.1899109792284866,Converted,Converted,100.0
6655972.81857143,0.349753694581281,Converted,Converted,100.0
6655972.81857143,0.2176616915422886,Converted,Converted,100.0
6655972.81857143,0.3563141137653839,Not Converted,Not Converted,79.0
6655972.81857143,0.3334793978072048,Not Converted,Converted,96.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.3655355207432172,Not Converted,Not Converted,100.0
6655972.81857143,0.1915772089182504,Converted,Converted,100.0
6655972.81857143,0.2748270103845955,Not Converted,Not Converted,100.0
6655972.81857143,0.1900656814449917,Converted,Converted,100.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.349753694581281,Converted,Converted,100.0
6655972.81857143,0.1837848621665642,Not Converted,Converted,76.0
6655972.81857143,0.3100292825768669,Converted,Not Converted,89.0
197553.81662162163,0.1780558229066409,Converted,Converted,100.0
6655972.81857143,0.3100461893764434,Converted,Converted,100.0
6655972.81857143,0.3110181311018131,Converted,Converted,100.0
6655972.81857143,0.288888888888889,Converted,Converted,100.0
6655972.81857143,0.2991071428571428,Converted,Converted,100.0
6655972.81857143,0.3182616855993106,Not Converted,Not Converted,100.0
6655972.81857143,0.3392857142857143,Converted,Converted,100.0
6655972.81857143,0.2002680665698648,Converted,Converted,100.0
6655972.81857143,0.2989130434782608,Converted,Converted,98.38131153016175
6655972.81857143,0.2119555870019796,Not Converted,Not Converted,100.0
6655972.81857143,0.1899353210285534,Converted,Converted,100.0
197553.81662162163,0.2795241093109605,Not Converted,Not Converted,98.0
6655972.81857143,0.2553669112062273,Not Converted,Not Converted,100.0
6655972.81857143,0.3401082342392733,Not Converted,Not Converted,100.0
6655972.81857143,0.1733460069384682,Not Converted,Not Converted,99.0
6655972.81857143,0.2193419740777668,Converted,Converted,100.0
6655972.81857143,0.3422797182741579,Not Converted,Not Converted,100.0
6655972.81857143,0.1902408894379245,Converted,Converted,100.0
6655972.81857143,0.2601069161376546,Converted,Converted,100.0
6655972.81857143,0.2509026899764138,Not Converted,Not Converted,68.0
6655972.81857143,0.1899681528662421,Converted,Converted,100.0
6655972.81857143,0.3310171082761495,Not Converted,Not Converted,100.0
6655972.81857143,0.3626616783265248,Not Converted,Not Converted,99.0
6655972.81857143,0.3655913978494625,Converted,Converted,100.0
6655972.81857143,0.1781305114638447,Converted,Converted,100.0
6655972.81857143,0.2326024711938444,Converted,Converted,100.0
6655972.81857143,0.3106724788166725,Converted,Converted,100.0
6655972.81857143,0.2867188033592336,Not Converted,Not Converted,100.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
197553.81662162163,0.1780558229066409,Converted,Converted,100.0
6655972.81857143,0.3665623603039785,Converted,Converted,100.0
6655972.81857143,0.2605042016806723,Converted,Converted,100.0
6655972.81857143,0.2426341590813461,Not Converted,Not Converted,66.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.3611354503429314,Converted,Converted,99.0
6655972.81857143,0.3153945077799603,Not Converted,Not Converted,100.0
6655972.81857143,0.2836170611761405,Not Converted,Not Converted,99.0
6655972.81857143,0.1899927483683829,Converted,Converted,100.0
6655972.81857143,0.3504598131808423,Not Converted,Not Converted,72.0
6655972.81857143,0.3261725016131571,Not Converted,Not Converted,91.0
6655972.81857143,0.2859920419718679,Not Converted,Not Converted,68.0
6655972.81857143,0.3328313253012048,Converted,Converted,100.0
6655972.81857143,0.2217383177570094,Not Converted,Converted,100.0
6655972.81857143,0.3199310740953475,Converted,Converted,100.0
6655972.81857143,0.3299099577752299,Not Converted,Not Converted,100.0
6655972.81857143,0.2585611510791366,Not Converted,Not Converted,100.0
6655972.81857143,0.3535059382860969,Not Converted,Not Converted,100.0
6655972.81857143,0.2588983556925812,Not Converted,Not Converted,100.0
6655972.81857143,0.2603457307490832,Converted,Converted,100.0
6655972.81857143,0.1935807422266801,Converted,Converted,92.0
6655972.81857143,0.2626530612244899,Not Converted,Not Converted,72.0
6655972.81857143,0.203745590645224,Not Converted,Not Converted,86.0
6655972.81857143,0.3368031602880856,Not Converted,Not Converted,100.0
197553.81662162163,0.2067169142097096,Converted,Converted,93.0
6655972.81857143,0.3019482696010619,Not Converted,Not Converted,98.0
6655972.81857143,0.2710218404017182,Not Converted,Not Converted,100.0
6655972.81857143,0.2602291105121293,Not Converted,Not Converted,70.0
6655972.81857143,0.2698412698412699,Converted,Converted,100.0
6655972.81857143,0.3000195263774148,Not Converted,Not Converted,100.0
6655972.81857143,0.2989921612542023,Converted,Not Converted,100.0
6655972.81857143,0.3682838069378211,Not Converted,Not Converted,100.0
6655972.81857143,0.2629753340184995,Converted,Not Converted,100.0
6655972.81857143,0.3668150031786396,Converted,Converted,100.0
6655972.81857143,0.3244488977955913,Converted,Converted,100.0
6655972.81857143,0.2041800195989361,Not Converted,Not Converted,66.0
6655972.81857143,0.315091407678245,Not Converted,Not Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.3686486486486486,Not Converted,Not Converted,98.0
6655972.81857143,0.353204617409555,Not Converted,Not Converted,98.0
6655972.81857143,0.3393248872663308,Not Converted,Not Converted,100.0
6655972.81857143,0.1887550200803222,Converted,Converted,100.0
6655972.81857143,0.3559278390673701,Not Converted,Not Converted,82.0
6655972.81857143,0.275923752026385,Converted,Converted,100.0
6655972.81857143,0.3245978662957715,Not Converted,Not Converted,100.0
6655972.81857143,0.2620453384818408,Not Converted,Not Converted,100.0
6655972.81857143,0.3196455713935338,Not Converted,Not Converted,100.0
197553.81662162163,0.326676033721397,Converted,Converted,100.0
6655972.81857143,0.199290780141844,Converted,Converted,100.0
6655972.81857143,0.2959222296598308,Not Converted,Not Converted,100.0
6655972.81857143,0.2754485814336902,Not Converted,Not Converted,100.0
6655972.81857143,0.1887550200803222,Converted,Converted,100.0
6655972.81857143,0.1860247475800647,Not Converted,Not Converted,100.0
6655972.81857143,0.2521985697655081,Not Converted,Not Converted,100.0
6655972.81857143,0.3401173611159669,Not Converted,Not Converted,100.0
6655972.81857143,0.3479166666666666,Converted,Converted,100.0
197553.81662162163,0.3106004447739066,Converted,Converted,98.0
6655972.81857143,0.2715008431703204,Converted,Converted,100.0
6655972.81857143,0.3510128510549805,Not Converted,Not Converted,83.0
6655972.81857143,0.3027210884353742,Converted,Converted,100.0
6655972.81857143,0.3275070336054801,Not Converted,Not Converted,100.0
6655972.81857143,0.2111111111111111,Converted,Converted,100.0
6655972.81857143,0.1775700934579438,Converted,Converted,100.0
6655972.81857143,0.2357259380097878,Converted,Converted,100.0
6655972.81857143,0.1897491821155943,Converted,Converted,100.0
6655972.81857143,0.1782991758364042,Not Converted,Not Converted,93.0
6655972.81857143,0.3427076983305837,Not Converted,Not Converted,100.0
6655972.81857143,0.3114734429093743,Not Converted,Not Converted,100.0
6655972.81857143,0.3199307107424042,Not Converted,Not Converted,69.0
6655972.81857143,0.2430348258706466,Converted,Converted,100.0
6655972.81857143,0.211083589778074,Not Converted,Not Converted,100.0
6655972.81857143,0.2500000000000001,Converted,Converted,99.5443548270537
6655972.81857143,0.2721440922989267,Not Converted,Not Converted,100.0
6655972.81857143,0.2502222222222222,Converted,Converted,98.0
6655972.81857143,0.3101402373247033,Converted,Converted,100.0
6655972.81857143,0.1899274434485701,Converted,Converted,100.0
6655972.81857143,0.1973629094660821,Not Converted,Not Converted,100.0
6655972.81857143,0.3503076680037083,Not Converted,Not Converted,100.0
6655972.81857143,0.3568581296502712,Not Converted,Not Converted,100.0
197553.81662162163,0.2641304409894333,Not Converted,Not Converted,65.0
6655972.81857143,0.2376634838917484,Not Converted,Not Converted,99.0
6655972.81857143,0.2937142542513588,Not Converted,Not Converted,100.0
6655972.81857143,0.2499999999999998,Converted,Converted,99.5443548270537
6655972.81857143,0.3402740017364151,Not Converted,Not Converted,99.0
6655972.81857143,0.3270453063885268,Converted,Converted,100.0
6655972.81857143,0.2716954065511268,Not Converted,Not Converted,100.0
6655972.81857143,0.1915772089182504,Converted,Converted,100.0
6655972.81857143,0.2195540308747856,Converted,Converted,100.0
197553.81662162163,0.1820376629647513,Converted,Converted,100.0
6655972.81857143,0.3465863699413709,Not Converted,Not Converted,100.0
6655972.81857143,0.178646934460888,Converted,Converted,100.0
6655972.81857143,0.2691287439302752,Not Converted,Not Converted,100.0
6655972.81857143,0.3247817826773539,Not Converted,Converted,58.750270562770545
6655972.81857143,0.3333333333333334,Converted,Converted,99.91336521611349
6655972.81857143,0.2850493184085121,Converted,Converted,64.0
6655972.81857143,0.1899353210285534,Converted,Converted,100.0
6655972.81857143,0.3676092544987147,Converted,Not Converted,100.0
6655972.81857143,0.2437455325232309,Converted,Not Converted,100.0
6655972.81857143,0.2189054726368161,Converted,Converted,100.0
6655972.81857143,0.2038082314733834,Not Converted,Not Converted,57.99999999999999
6655972.81857143,0.2661135928525844,Converted,Not Converted,100.0
6655972.81857143,0.2644815492428887,Not Converted,Not Converted,100.0
6655972.81857143,0.2156614598117953,Not Converted,Not Converted,100.0
6655972.81857143,0.1899681528662421,Converted,Converted,100.0
6655972.81857143,0.2381308411214953,Not Converted,Not Converted,82.0
6655972.81857143,0.2661290322580645,Converted,Converted,100.0
6655972.81857143,0.218887262079063,Converted,Converted,100.0
6655972.81857143,0.3486697410429231,Converted,Not Converted,73.0
6655972.81857143,0.1855421686746987,Converted,Converted,100.0
6655972.81857143,0.2189054726368161,Converted,Converted,100.0
6655972.81857143,0.3216862894037221,Converted,Converted,100.0
6655972.81857143,0.294642857142857,Converted,Converted,100.0
6655972.81857143,0.2603457307490832,Converted,Converted,100.0
6655972.81857143,0.1956521739130435,Converted,Converted,100.0
6655972.81857143,0.1913580246913579,Converted,Converted,100.0
197553.81662162163,0.2273504941569379,Not Converted,Converted,65.0
6655972.81857143,0.2903225806451612,Converted,Converted,100.0
6655972.81857143,0.3453628210609978,Not Converted,Not Converted,92.0
6655972.81857143,0.2187408491947292,Converted,Converted,100.0
6655972.81857143,0.3256743224130568,Not Converted,Not Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.2048192771084337,Converted,Converted,100.0
6655972.81857143,0.1765335235378032,Converted,Converted,100.0
6655972.81857143,0.1855421686746987,Converted,Converted,100.0
6655972.81857143,0.3496503496503497,Converted,Converted,100.0
6655972.81857143,0.2684527063969382,Converted,Converted,100.0
6655972.81857143,0.2041284403669724,Converted,Converted,100.0
6655972.81857143,0.2605042016806723,Converted,Converted,100.0
6655972.81857143,0.3693467336683418,Converted,Converted,83.0
6655972.81857143,0.223311166539898,Not Converted,Not Converted,100.0
6655972.81857143,0.2500871602493488,Converted,Converted,100.0
197553.81662162163,0.3084235773801709,Not Converted,Not Converted,89.0
6655972.81857143,0.2483888786595471,Converted,Converted,100.0
6655972.81857143,0.28583029423861,Not Converted,Not Converted,100.0
6655972.81857143,0.2325581395348837,Converted,Converted,100.0
6655972.81857143,0.3550990462215698,Converted,Converted,100.0
6655972.81857143,0.1829845403303122,Not Converted,Not Converted,95.0
197553.81662162163,0.1968653427860644,Not Converted,Not Converted,98.0
6655972.81857143,0.2195526097763049,Converted,Converted,100.0
6655972.81857143,0.3622841972888483,Not Converted,Not Converted,64.0
6655972.81857143,0.2352532963219986,Converted,Converted,100.0
6655972.81857143,0.2195475638051044,Converted,Converted,100.0
6655972.81857143,0.2792607802874743,Converted,Converted,100.0
6655972.81857143,0.3244488977955913,Converted,Converted,100.0
6655972.81857143,0.1947686682604415,Converted,Converted,56.99999999999999
6655972.81857143,0.1901545691751567,Not Converted,Not Converted,91.0
6655972.81857143,0.2742718446601942,Converted,Converted,59.0
6655972.81857143,0.3102119460500962,Converted,Converted,100.0
6655972.81857143,0.3100746268656716,Converted,Converted,100.0
197553.81662162163,0.2610169491525425,Converted,Not Converted,64.0
6655972.81857143,0.1854514524152082,Not Converted,Not Converted,100.0
6655972.81857143,0.2196452933151431,Converted,Converted,100.0
6655972.81857143,0.1765335235378032,Converted,Converted,100.0
6655972.81857143,0.3329795701777672,Converted,Converted,100.0
6655972.81857143,0.2498029944838453,Converted,Converted,100.0
6655972.81857143,0.2813559322033899,Converted,Converted,87.0
6655972.81857143,0.2770050996754759,Converted,Converted,84.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.1897959183673468,Converted,Converted,100.0
6655972.81857143,0.1899681528662421,Converted,Converted,100.0
6655972.81857143,0.3669743487142593,Not Converted,Not Converted,100.0
6655972.81857143,0.3361010830324908,Converted,Converted,100.0
6655972.81857143,0.3486845430038804,Not Converted,Not Converted,100.0
6655972.81857143,0.298265287086466,Not Converted,Converted,68.0
6655972.81857143,0.3118353887965022,Not Converted,Not Converted,100.0
6655972.81857143,0.2142857142857143,Converted,Converted,100.0
6655972.81857143,0.1971496437054632,Converted,Converted,100.0
6655972.81857143,0.25,Converted,Converted,99.5443548270537
6655972.81857143,0.2637601859206306,Not Converted,Not Converted,100.0
6655972.81857143,0.3575387365911801,Not Converted,Not Converted,98.0
6655972.81857143,0.3681241671073506,Not Converted,Not Converted,100.0
6655972.81857143,0.3334492350486787,Converted,Converted,68.0
6655972.81857143,0.3466666666666666,Converted,Converted,95.0
6655972.81857143,0.2617792156749811,Not Converted,Not Converted,100.0
6655972.81857143,0.3414634146341465,Converted,Converted,100.0
6655972.81857143,0.216312911893272,Not Converted,Not Converted,100.0
6655972.81857143,0.349753694581281,Converted,Converted,100.0
6655972.81857143,0.3386581469648564,Converted,Converted,99.0
6655972.81857143,0.2717450228431053,Not Converted,Not Converted,94.0
6655972.81857143,0.3337988826815643,Converted,Converted,83.0
6655972.81857143,0.3430377623003622,Not Converted,Not Converted,100.0
197553.81662162163,0.2499999999999999,Converted,Converted,100.0
197553.81662162163,0.265323992994746,Converted,Converted,99.0
6655972.81857143,0.2715008431703204,Converted,Converted,100.0
197553.81662162163,0.1863181312569521,Converted,Converted,100.0
6655972.81857143,0.3274004683840748,Converted,Converted,100.0
6655972.81857143,0.2927728613569322,Converted,Converted,100.0
6655972.81857143,0.1900687333426847,Converted,Converted,100.0
6655972.81857143,0.3321908357418757,Not Converted,Converted,66.0
6655972.81857143,0.29806110883267,Not Converted,Not Converted,100.0
6655972.81857143,0.2729250334672021,Converted,Converted,100.0
6655972.81857143,0.3276747333366481,Not Converted,Not Converted,69.0
6655972.81857143,0.2621828215694323,Not Converted,Not Converted,100.0
6655972.81857143,0.3683824767061907,Not Converted,Not Converted,100.0
6655972.81857143,0.2432376963350787,Not Converted,Not Converted,100.0
6655972.81857143,0.3001671910953762,Not Converted,Not Converted,100.0
6655972.81857143,0.2315476190476193,Converted,Converted,100.0
6655972.81857143,0.349753694581281,Converted,Converted,100.0
6655972.81857143,0.1897959183673468,Converted,Converted,100.0
6655972.81857143,0.2245265913838857,Not Converted,Not Converted,100.0
197553.81662162163,0.256578152049529,Not Converted,Converted,78.0
6655972.81857143,0.3663725622238072,Not Converted,Not Converted,99.0
6655972.81857143,0.3055025678650035,Converted,Converted,100.0
6655972.81857143,0.1900269541778975,Converted,Converted,100.0
6655972.81857143,0.3395053658740252,Not Converted,Not Converted,89.0
6655972.81857143,0.1748295700821241,Not Converted,Converted,98.0
6655972.81857143,0.301420609437869,Not Converted,Converted,90.0
6655972.81857143,0.1898868458274397,Converted,Converted,100.0
6655972.81857143,0.3533844685833188,Not Converted,Not Converted,100.0
6655972.81857143,0.1899927483683829,Converted,Converted,100.0
6655972.81857143,0.2189054726368161,Converted,Converted,100.0
6655972.81857143,0.235206611570248,Converted,Converted,100.0
6655972.81857143,0.3138888888888889,Not Converted,Not Converted,100.0
6655972.81857143,0.2194895591647333,Converted,Converted,100.0
6655972.81857143,0.2086005987510879,Not Converted,Not Converted,100.0
6655972.81857143,0.206473380807053,Not Converted,Not Converted,94.0
6655972.81857143,0.3330583112963244,Not Converted,Not Converted,83.0
6655972.81857143,0.2771126760563382,Converted,Converted,100.0
6655972.81857143,0.3154794366951075,Not Converted,Not Converted,97.0
6655972.81857143,0.3079437853958002,Not Converted,Converted,99.0
6655972.81857143,0.342323651452282,Converted,Converted,100.0
6655972.81857143,0.3051563820794589,Converted,Converted,100.0
6655972.81857143,0.3613445378151262,Converted,Not Converted,100.0
6655972.81857143,0.353846153846154,Converted,Converted,100.0
6655972.81857143,0.3691056910569105,Not Converted,Not Converted,100.0
6655972.81857143,0.1902298850574714,Converted,Converted,100.0
6655972.81857143,0.2922384389244977,Not Converted,Not Converted,100.0
6655972.81857143,0.3439999999999998,Converted,Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.2884900508800704,Not Converted,Not Converted,94.0
6655972.81857143,0.2736486486486487,Converted,Converted,100.0
6655972.81857143,0.226488592097941,Converted,Converted,93.0
6655972.81857143,0.1765335235378032,Converted,Converted,100.0
6655972.81857143,0.1753246753246753,Converted,Converted,100.0
6655972.81857143,0.1951384199864963,Converted,Converted,100.0
6655972.81857143,0.2815457413249213,Converted,Converted,100.0
197553.81662162163,0.1754385964912281,Converted,Converted,100.0
6655972.81857143,0.2028442666407529,Not Converted,Not Converted,56.99999999999999
6655972.81857143,0.3373616680516734,Not Converted,Not Converted,100.0
6655972.81857143,0.2736486486486487,Converted,Converted,100.0
6655972.81857143,0.3690575092835701,Not Converted,Not Converted,100.0
6655972.81857143,0.1760563380281689,Converted,Converted,100.0
6655972.81857143,0.2870577714687229,Not Converted,Not Converted,100.0
6655972.81857143,0.2578610248447205,Converted,Converted,100.0
6655972.81857143,0.2586841596017663,Not Converted,Converted,78.0
6655972.81857143,0.2195540308747856,Converted,Converted,100.0
6655972.81857143,0.2191931540342299,Converted,Converted,100.0
6655972.81857143,0.349753694581281,Converted,Converted,100.0
6655972.81857143,0.1899681308022723,Converted,Converted,100.0
6655972.81857143,0.2194805194805194,Converted,Converted,100.0
6655972.81857143,0.2866624868974968,Not Converted,Not Converted,100.0
6655972.81857143,0.3178429772989394,Not Converted,Converted,61.0
6655972.81857143,0.2037474992735365,Not Converted,Not Converted,95.0
6655972.81857143,0.2000040497719113,Not Converted,Converted,100.0
6655972.81857143,0.3031360979838371,Not Converted,Converted,64.0
6655972.81857143,0.2196452933151431,Converted,Converted,100.0
6655972.81857143,0.369316760489655,Not Converted,Not Converted,100.0
6655972.81857143,0.3099838969404186,Converted,Converted,100.0
197553.81662162163,0.2606957118960765,Not Converted,Not Converted,100.0
6655972.81857143,0.3099852960834113,Converted,Converted,100.0
