CustomerTier,PercentProfit,Actual Status,Predicted Status,Confidence (%)
135861.51845794392,0.3376355357719842,Lost,Won,70.0
14807.444069400628,0.3224487578272504,Won,Lost,95.0
4320717.807058823,0.356147828537983,Lost,Lost,100.0
4320717.807058823,0.26200874361156967,Won,Won,56.99999999999999
4320717.807058823,0.3657271383259055,Lost,Lost,100.0
4320717.807058823,0.2578573380116967,Lost,Lost,100.0
4320717.807058823,0.282726532181824,Lost,Lost,71.0
4320717.807058823,0.2217351211282901,Won,Won,100.0
4320717.807058823,0.353466924008914,Lost,Lost,100.0
4320717.807058823,0.2712277070196019,Lost,Lost,80.0
4320717.807058823,0.3132835532200609,Lost,Lost,100.0
4320717.807058823,0.2917594654788418,Won,Won,100.0
4320717.807058823,0.3383619386372553,Lost,Lost,91.0
4320717.807058823,0.3279182719401048,Lost,Lost,100.0
4320717.807058823,0.2742548818088403,Won,Won,100.0
4320717.807058823,0.2383720787966313,Lost,Lost,94.0
135861.51845794392,0.2693764953168181,Lost,Lost,72.0
4320717.807058823,0.2352941176470586,Won,Won,100.0
4320717.807058823,0.365975037885629,Lost,Lost,100.0
4320717.807058823,0.36591339109425475,Won,Lost,99.0
4320717.807058823,0.34976767975230644,Won,Lost,99.0
4320717.807058823,0.3454004930872091,Lost,Won,64.0
135861.51845794392,0.25,Won,Won,100.0
4320717.807058823,0.2583025830258291,Won,Won,100.0
4320717.807058823,0.2166666666666666,Won,Won,100.0
4320717.807058823,0.33354036048857805,Won,Lost,64.0
4320717.807058823,0.1920585033103584,Lost,Won,60.0
4320717.807058823,0.3395853826270089,Lost,Lost,100.0
4320717.807058823,0.184644122322577,Lost,Won,66.0
4320717.807058823,0.27098631476912194,Won,Won,100.0
4320717.807058823,0.2662606513023586,Won,Lost,73.0
4320717.807058823,0.1966017902693285,Lost,Lost,100.0
4320717.807058823,0.2963865307464746,Lost,Lost,100.0
4320717.807058823,0.2697453722864663,Lost,Won,99.0
4320717.807058823,0.3164337733817724,Won,Lost,100.0
4320717.807058823,0.2240655639846416,Lost,Lost,98.0
4320717.807058823,0.17374950875138434,Won,Won,77.0
4320717.807058823,0.22635064889108442,Won,Lost,59.0
4320717.807058823,0.3438453689959021,Lost,Lost,67.0
135861.51845794392,0.3131267774285286,Won,Lost,88.0
4320717.807058823,0.3260192765341181,Lost,Lost,100.0
4320717.807058823,0.3347607199273089,Lost,Won,100.0
4320717.807058823,0.3333333333333333,Won,Won,100.0
4320717.807058823,0.3601183400099383,Lost,Won,59.0
4320717.807058823,0.3071189437505432,Lost,Lost,100.0
4320717.807058823,0.20605847426202306,Won,Won,60.0
4320717.807058823,0.279149196617992,Lost,Lost,100.0
4320717.807058823,0.22059741918713113,Won,Won,100.0
135861.51845794392,0.3333333333333332,Won,Won,100.0
4320717.807058823,0.23313572501247204,Won,Won,100.0
4320717.807058823,0.2581779403532446,Lost,Lost,96.0
4320717.807058823,0.3557704414922986,Lost,Lost,100.0
4320717.807058823,0.3597758371835112,Lost,Won,63.0
135861.51845794392,0.1949695878250273,Lost,Won,68.0
4320717.807058823,0.2497666702458595,Lost,Won,62.0
135861.51845794392,0.3668869963739593,Lost,Won,100.0
4320717.807058823,0.2583025830258303,Won,Won,100.0
4320717.807058823,0.2917466439907084,Lost,Lost,74.0
4320717.807058823,0.30305848736614355,Won,Lost,66.0
4320717.807058823,0.3666666666666667,Won,Won,100.0
4320717.807058823,0.3404881773213463,Lost,Won,83.0
135861.51845794392,0.17864860349921732,Won,Won,100.0
4320717.807058823,0.2333588574272736,Lost,Lost,99.0
4320717.807058823,0.2127031948545028,Lost,Lost,100.0
135861.51845794392,0.2321151395048215,Lost,Lost,71.0
4320717.807058823,0.1948786208420218,Lost,Lost,89.0
14807.444069400628,0.3207416685892719,Won,Lost,77.0
135861.51845794392,0.3563793792973332,Lost,Lost,67.0
4320717.807058823,0.3354946647942503,Lost,Lost,100.0
4320717.807058823,0.2820500515991917,Won,Won,83.14999999999999
4320717.807058823,0.3469844790018121,Lost,Lost,100.0
135861.51845794392,0.32948141225195987,Won,Won,90.0
4320717.807058823,0.3255608851749214,Lost,Lost,100.0
4320717.807058823,0.2378713609753466,Lost,Won,70.0
4320717.807058823,0.2712564082739438,Lost,Lost,100.0
4320717.807058823,0.283794165961977,Lost,Won,65.0
4320717.807058823,0.3362370062912009,Lost,Lost,100.0
4320717.807058823,0.35868268026636535,Won,Lost,100.0
135861.51845794392,0.176470588235294,Won,Won,100.0
4320717.807058823,0.1781305114638447,Won,Won,100.0
4320717.807058823,0.2601774358039436,Lost,Won,75.0
4320717.807058823,0.22838405103432266,Won,Lost,66.0
135861.51845794392,0.3195871695456437,Lost,Lost,86.0
135861.51845794392,0.1715669014084508,Won,Lost,57.99999999999999
4320717.807058823,0.3070636288693015,Lost,Won,97.0
135861.51845794392,0.217391304347826,Won,Won,78.0
4320717.807058823,0.33505713861886177,Won,Lost,76.0
4320717.807058823,0.2178907621124288,Won,Won,100.0
4320717.807058823,0.20231645381221455,Won,Won,78.0
4320717.807058823,0.2500181007643697,Won,Won,100.0
4320717.807058823,0.21298676882611833,Won,Lost,99.0
4320717.807058823,0.3059045149887476,Lost,Lost,97.0
4320717.807058823,0.2657142857142855,Won,Won,100.0
135861.51845794392,0.2474999999999999,Won,Lost,69.0
4320717.807058823,0.26579387114550096,Won,Won,58.6047619047619
4320717.807058823,0.2010073846416529,Won,Lost,67.0
4320717.807058823,0.3347608850820823,Won,Won,100.0
4320717.807058823,0.2658435314685315,Won,Won,100.0
4320717.807058823,0.3244562433566104,Won,Won,99.0
4320717.807058823,0.2550117736905748,Won,Won,100.0
4320717.807058823,0.2703524780819467,Won,Lost,100.0
4320717.807058823,0.2045494566481693,Lost,Lost,66.0
4320717.807058823,0.2138358743188252,Lost,Lost,82.0
4320717.807058823,0.21543016044450056,Won,Won,100.0
4320717.807058823,0.2874014844525155,Lost,Lost,67.0
135861.51845794392,0.2681017612524461,Won,Won,100.0
4320717.807058823,0.3192443163624719,Won,Won,69.0
135861.51845794392,0.2990381072021991,Lost,Won,94.0
4320717.807058823,0.1996736405642012,Lost,Lost,66.0
4320717.807058823,0.2021036814425244,Won,Won,100.0
4320717.807058823,0.2964914292081876,Lost,Lost,100.0
4320717.807058823,0.238576746724358,Lost,Lost,98.0
4320717.807058823,0.1787678639987839,Lost,Lost,97.0
4320717.807058823,0.341153846153846,Won,Won,63.0
135861.51845794392,0.2261500676104532,Won,Won,95.0
4320717.807058823,0.22311984911755958,Won,Lost,59.0
4320717.807058823,0.3139377537212514,Won,Won,100.0
135861.51845794392,0.1791907514450866,Won,Won,100.0
4320717.807058823,0.294873017027781,Lost,Won,99.0
4320717.807058823,0.3098829598503798,Won,Lost,59.0
4320717.807058823,0.2964701270059091,Lost,Lost,92.0
14807.444069400628,0.3447837414156139,Lost,Won,100.0
4320717.807058823,0.3603767613348951,Won,Lost,100.0
4320717.807058823,0.2425398136421934,Lost,Lost,100.0
4320717.807058823,0.2573110579111215,Lost,Lost,100.0
4320717.807058823,0.3574352651048095,Won,Won,100.0
4320717.807058823,0.2548500881834216,Won,Won,100.0
4320717.807058823,0.363304807668755,Lost,Lost,100.0
4320717.807058823,0.22,Won,Won,100.0
4320717.807058823,0.3076107407248355,Lost,Lost,100.0
4320717.807058823,0.3406787767579524,Lost,Lost,100.0
135861.51845794392,0.2190551596727367,Won,Won,72.0
4320717.807058823,0.3433893710867691,Won,Lost,97.0
4320717.807058823,0.2031133493382615,Lost,Lost,100.0
4320717.807058823,0.2210138305002135,Won,Won,100.0
4320717.807058823,0.2771294433266262,Won,Won,86.0
4320717.807058823,0.2500186753918094,Won,Won,100.0
4320717.807058823,0.2579745351364801,Lost,Won,100.0
4320717.807058823,0.2184028496325683,Won,Won,73.0
4320717.807058823,0.2200488997555013,Won,Won,100.0
4320717.807058823,0.2790780127743231,Lost,Lost,99.0
4320717.807058823,0.3464628130167207,Lost,Lost,100.0
4320717.807058823,0.1781305114638447,Won,Won,100.0
4320717.807058823,0.265509423547748,Won,Won,100.0
14807.444069400628,0.3591236169907605,Won,Lost,77.0
135861.51845794392,0.33163119812703384,Won,Won,100.0
4320717.807058823,0.266252266252266,Won,Won,100.0
4320717.807058823,0.3666441540461939,Lost,Won,90.0
135861.51845794392,0.2534839692972371,Lost,Lost,69.0
4320717.807058823,0.1933060302303688,Lost,Lost,99.0
4320717.807058823,0.18654301522198571,Won,Lost,97.0
4320717.807058823,0.3529368676474047,Lost,Lost,100.0
4320717.807058823,0.2109013663774745,Lost,Won,61.0
4320717.807058823,0.3587678205766287,Lost,Lost,100.0
4320717.807058823,0.3437189374004465,Lost,Won,100.0
4320717.807058823,0.2184300341296927,Won,Won,100.0
4320717.807058823,0.3698213198696601,Won,Won,100.0
4320717.807058823,0.17434941492290978,Won,Won,100.0
4320717.807058823,0.3550295857988167,Won,Won,100.0
4320717.807058823,0.3099133782483155,Won,Won,100.0
135861.51845794392,0.2350438829731658,Lost,Won,96.0
4320717.807058823,0.2555371160697682,Lost,Won,68.0
4320717.807058823,0.3043831519372141,Won,Lost,98.0
4320717.807058823,0.208262570015636,Lost,Lost,64.0
4320717.807058823,0.2156332810540849,Lost,Lost,98.0
4320717.807058823,0.2658266768878715,Won,Won,75.0
4320717.807058823,0.3284877086364801,Lost,Lost,100.0
4320717.807058823,0.2507877760584595,Lost,Won,63.0
4320717.807058823,0.2965633369613527,Lost,Lost,100.0
4320717.807058823,0.3516324635774444,Won,Lost,68.0
4320717.807058823,0.3588633065354586,Lost,Lost,100.0
4320717.807058823,0.3333333333333332,Won,Won,100.0
4320717.807058823,0.242157542648011,Lost,Lost,75.0
4320717.807058823,0.3602310331663835,Lost,Lost,100.0
135861.51845794392,0.2456382001836546,Won,Won,100.0
4320717.807058823,0.3242932587760173,Won,Won,100.0
135861.51845794392,0.1816967604270863,Won,Won,100.0
4320717.807058823,0.3239996496530379,Lost,Lost,92.0
4320717.807058823,0.3158908832775579,Won,Won,100.0
4320717.807058823,0.19950482394972854,Won,Lost,98.0
4320717.807058823,0.1972025517091785,Lost,Lost,92.0
4320717.807058823,0.1796883565773358,Lost,Lost,99.0
4320717.807058823,0.2683400936494216,Lost,Lost,100.0
4320717.807058823,0.22276349825476488,Won,Won,74.0
4320717.807058823,0.1961596385542167,Won,Won,100.0
135861.51845794392,0.2499999999999999,Won,Won,100.0
135861.51845794392,0.3257494717755379,Won,Won,90.0
4320717.807058823,0.2284619051513872,Lost,Lost,70.0
4320717.807058823,0.1900521952717223,Won,Won,100.0
135861.51845794392,0.3037813160438645,Lost,Won,98.0
4320717.807058823,0.2970963118747448,Lost,Lost,76.0
4320717.807058823,0.3480598897104444,Lost,Won,73.0
4320717.807058823,0.2420633012668153,Lost,Won,59.0
4320717.807058823,0.1768140116763969,Won,Won,100.0
135861.51845794392,0.19158253672578715,Won,Won,100.0
4320717.807058823,0.1883440807884171,Won,Won,100.0
4320717.807058823,0.2192575406032483,Won,Won,100.0
135861.51845794392,0.2217777777777775,Won,Won,100.0
4320717.807058823,0.3152207083814237,Lost,Lost,100.0
4320717.807058823,0.2412939989992993,Won,Won,98.0
4320717.807058823,0.2425808771203887,Lost,Lost,77.0
4320717.807058823,0.1990989284332708,Lost,Lost,100.0
4320717.807058823,0.3243058025912863,Won,Lost,76.0
4320717.807058823,0.25,Won,Won,100.0
135861.51845794392,0.2478560466412958,Lost,Lost,54.0
135861.51845794392,0.28203777176517747,Won,Won,100.0
4320717.807058823,0.2768404287044443,Lost,Lost,96.0
4320717.807058823,0.2886608937897296,Won,Won,100.0
4320717.807058823,0.3018839025884516,Won,Won,100.0
4320717.807058823,0.2009963848316312,Lost,Won,56.99999999999999
4320717.807058823,0.20363657541076907,Won,Lost,93.0
4320717.807058823,0.3332692307692306,Won,Won,100.0
4320717.807058823,0.3643565915673091,Lost,Lost,100.0
4320717.807058823,0.2280314059630597,Lost,Lost,97.0
4320717.807058823,0.21122423832542,Lost,Lost,73.0
135861.51845794392,0.3155535500595474,Lost,Lost,70.0
4320717.807058823,0.3034569525884422,Lost,Lost,73.0
4320717.807058823,0.24119607494000328,Won,Lost,100.0
4320717.807058823,0.3575022195915952,Won,Won,100.0
4320717.807058823,0.3098845967995378,Lost,Won,100.0
4320717.807058823,0.2659662703898265,Won,Won,100.0
4320717.807058823,0.2106595117242536,Lost,Lost,100.0
4320717.807058823,0.2194312299774865,Lost,Won,100.0
4320717.807058823,0.1897900370522849,Won,Won,100.0
4320717.807058823,0.2195616883116883,Won,Won,100.0
135861.51845794392,0.2918199250339366,Lost,Won,75.0
4320717.807058823,0.255556543355779,Won,Won,51.0
4320717.807058823,0.3094198975452013,Lost,Lost,92.0
4320717.807058823,0.3456132667477433,Lost,Lost,100.0
4320717.807058823,0.3321771019314034,Lost,Lost,100.0
4320717.807058823,0.2650988129309817,Lost,Lost,100.0
4320717.807058823,0.2392585649412759,Lost,Lost,97.0
4320717.807058823,0.3245863701384515,Lost,Lost,100.0
4320717.807058823,0.3522559353847367,Lost,Lost,100.0
4320717.807058823,0.3055697278911564,Won,Won,100.0
4320717.807058823,0.2388691306892361,Won,Won,100.0
4320717.807058823,0.2960849036407321,Lost,Lost,98.0
4320717.807058823,0.2185339127731748,Lost,Lost,100.0
4320717.807058823,0.2657726725203755,Won,Won,100.0
4320717.807058823,0.24968521231615726,Won,Lost,61.0
4320717.807058823,0.31380588812154053,Won,Lost,65.0
135861.51845794392,0.2500000000000002,Won,Won,100.0
4320717.807058823,0.2546983709632682,Lost,Won,84.0
4320717.807058823,0.2249384659781314,Lost,Lost,90.0
4320717.807058823,0.2989685391841922,Lost,Won,69.0
135861.51845794392,0.2888986042897464,Won,Won,100.0
4320717.807058823,0.3158908832775579,Won,Won,100.0
4320717.807058823,0.3425935620347671,Lost,Lost,100.0
135861.51845794392,0.2546903457403877,Lost,Lost,84.0
4320717.807058823,0.3523854305273723,Lost,Lost,100.0
4320717.807058823,0.337396571094485,Lost,Lost,94.0
4320717.807058823,0.3521006180802692,Lost,Lost,100.0
135861.51845794392,0.33346966129254335,Won,Lost,66.0
4320717.807058823,0.3633713691223776,Lost,Lost,100.0
4320717.807058823,0.323673746552853,Lost,Lost,100.0
4320717.807058823,0.2037328087030056,Lost,Won,94.0
4320717.807058823,0.173728960067531,Lost,Won,95.0
4320717.807058823,0.3359155614283275,Lost,Lost,99.0
135861.51845794392,0.21658266062364062,Won,Won,100.0
4320717.807058823,0.3698846062336429,Won,Won,100.0
4320717.807058823,0.1900687333426847,Won,Won,100.0
135861.51845794392,0.3650252849572059,Lost,Won,69.0
4320717.807058823,0.3565828381564823,Lost,Lost,100.0
4320717.807058823,0.2661870503597123,Won,Won,100.0
4320717.807058823,0.3449908891526082,Lost,Lost,100.0
4320717.807058823,0.2061164668892595,Lost,Lost,90.0
4320717.807058823,0.30869899923019,Won,Won,97.0
4320717.807058823,0.3169780396297962,Lost,Lost,100.0
135861.51845794392,0.3354807419213221,Lost,Won,59.0
4320717.807058823,0.1899681308022723,Won,Won,100.0
135861.51845794392,0.360988430850753,Lost,Won,80.0
4320717.807058823,0.255142226351722,Lost,Won,63.0
135861.51845794392,0.3659109804233301,Won,Won,77.0
4320717.807058823,0.3630621268957274,Won,Won,79.0
4320717.807058823,0.2899785192888797,Lost,Won,89.0
4320717.807058823,0.3669506543789388,Lost,Lost,100.0
4320717.807058823,0.3252266228906117,Lost,Lost,100.0
4320717.807058823,0.3063651258221059,Lost,Won,84.0
4320717.807058823,0.3242621932277104,Won,Won,100.0
4320717.807058823,0.3336134453781509,Won,Won,100.0
4320717.807058823,0.2631051130129471,Won,Won,100.0
4320717.807058823,0.2583025830258291,Won,Won,100.0
4320717.807058823,0.3257482990436982,Lost,Lost,100.0
4320717.807058823,0.3031515213179942,Lost,Won,54.0
4320717.807058823,0.2658131203382861,Won,Won,100.0
4320717.807058823,0.3666666666666667,Won,Won,100.0
4320717.807058823,0.2503912363067292,Won,Lost,78.0
4320717.807058823,0.2881831523997006,Lost,Won,68.0
4320717.807058823,0.2470126008668348,Lost,Lost,78.0
4320717.807058823,0.18625414087604986,Won,Lost,71.0
4320717.807058823,0.2986738652072226,Lost,Won,100.0
14807.444069400628,0.338158606070852,Won,Won,100.0
135861.51845794392,0.21959064780752233,Won,Won,93.0
4320717.807058823,0.2831858407079647,Won,Won,100.0
4320717.807058823,0.1900447861806978,Lost,Lost,92.0
4320717.807058823,0.3293444663199794,Lost,Lost,92.0
4320717.807058823,0.2016991773056419,Lost,Won,90.0
4320717.807058823,0.287734143613303,Won,Lost,57.99999999999999
4320717.807058823,0.3534908542875922,Lost,Lost,100.0
14807.444069400628,0.3121631705376183,Lost,Lost,53.0
4320717.807058823,0.3699613014350681,Lost,Lost,96.0
4320717.807058823,0.19157602489544082,Won,Won,100.0
4320717.807058823,0.28616815324779077,Won,Won,90.0
135861.51845794392,0.2500400955964627,Won,Won,100.0
4320717.807058823,0.3225726676495765,Lost,Lost,89.0
4320717.807058823,0.2758799131568761,Lost,Won,61.0
4320717.807058823,0.3333333333333291,Won,Won,100.0
4320717.807058823,0.2966040750545916,Lost,Lost,100.0
135861.51845794392,0.2501049646815426,Lost,Lost,93.0
4320717.807058823,0.3669787400106652,Lost,Lost,100.0
135861.51845794392,0.3333438164165486,Won,Won,100.0
135861.51845794392,0.2499999999999999,Won,Won,100.0
4320717.807058823,0.368411735625358,Lost,Lost,100.0
4320717.807058823,0.3472996785266553,Lost,Lost,100.0
4320717.807058823,0.2208588957055214,Won,Won,100.0
4320717.807058823,0.3367118723048427,Lost,Lost,95.42857142857143
4320717.807058823,0.3458080582018223,Lost,Lost,100.0
4320717.807058823,0.231547619047619,Won,Won,100.0
4320717.807058823,0.3115675774966712,Lost,Lost,100.0
4320717.807058823,0.2974509003326114,Lost,Lost,91.0
4320717.807058823,0.3170438881230825,Won,Won,100.0
4320717.807058823,0.3208283506601545,Won,Lost,95.0
4320717.807058823,0.2475311639954671,Won,Won,100.0
4320717.807058823,0.3186832126852808,Won,Won,100.0
4320717.807058823,0.2352941176470586,Won,Won,100.0
4320717.807058823,0.2822533136966123,Won,Won,100.0
4320717.807058823,0.2596196786294596,Lost,Won,62.0
4320717.807058823,0.266117660331751,Won,Won,87.0
135861.51845794392,0.27828769797256875,Won,Won,95.0
4320717.807058823,0.3317814236460512,Lost,Lost,77.0
4320717.807058823,0.2238616178753206,Lost,Won,55.00000000000001
4320717.807058823,0.1941140015915028,Lost,Lost,100.0
4320717.807058823,0.1746392505861893,Won,Won,100.0
4320717.807058823,0.1943138949438487,Lost,Lost,77.0
135861.51845794392,0.1774424503288319,Won,Won,93.0
4320717.807058823,0.1750844882646576,Won,Won,100.0
4320717.807058823,0.3295570224787057,Won,Won,72.0
4320717.807058823,0.26568408177397856,Won,Won,100.0
4320717.807058823,0.26804132821914234,Won,Won,93.0
4320717.807058823,0.339993418018698,Lost,Lost,99.0
14807.444069400628,0.3347223126505632,Won,Won,98.0
4320717.807058823,0.31710822673476313,Won,Lost,100.0
4320717.807058823,0.31349150761441175,Won,Lost,96.0
4320717.807058823,0.2083253852614985,Lost,Lost,85.0
4320717.807058823,0.3557175033440134,Lost,Lost,100.0
4320717.807058823,0.3074825653702727,Lost,Lost,100.0
4320717.807058823,0.1776315789473684,Won,Won,83.0
4320717.807058823,0.24954083407935035,Won,Won,100.0
135861.51845794392,0.2751244317504455,Lost,Lost,71.0
4320717.807058823,0.3639076717004297,Won,Lost,97.0
135861.51845794392,0.23532313338278868,Won,Won,80.0
4320717.807058823,0.3386229980658881,Lost,Lost,100.0
4320717.807058823,0.3246927637539128,Lost,Lost,99.0
4320717.807058823,0.316401145615498,Lost,Lost,100.0
4320717.807058823,0.1968300327093828,Lost,Won,72.0
4320717.807058823,0.241870872403669,Lost,Won,88.0
4320717.807058823,0.2118447131182193,Lost,Lost,100.0
4320717.807058823,0.2188099808061419,Won,Won,100.0
4320717.807058823,0.27536349492448847,Won,Won,85.0
135861.51845794392,0.3145530821829271,Lost,Won,59.0
4320717.807058823,0.2270027575479034,Won,Won,95.0
4320717.807058823,0.3526726880924368,Lost,Lost,100.0
4320717.807058823,0.2945156436465315,Lost,Won,60.0
135861.51845794392,0.3113446053245214,Won,Lost,55.00000000000001
4320717.807058823,0.1813736608156335,Lost,Lost,100.0
135861.51845794392,0.2456382001836546,Won,Won,100.0
4320717.807058823,0.2661691542288545,Won,Won,100.0
4320717.807058823,0.2483893347515222,Lost,Lost,100.0
4320717.807058823,0.24324642487894932,Won,Won,100.0
4320717.807058823,0.3246143954263944,Lost,Lost,100.0
4320717.807058823,0.3369845586775565,Lost,Won,67.0
14807.444069400628,0.213304410701374,Won,Won,72.0
4320717.807058823,0.2051735449992552,Lost,Lost,68.0
4320717.807058823,0.2865862408309196,Won,Lost,100.0
4320717.807058823,0.3609264715959709,Won,Lost,100.0
135861.51845794392,0.2425671411395678,Lost,Lost,95.0
4320717.807058823,0.3433441082968471,Lost,Lost,94.0
4320717.807058823,0.3333333333333333,Won,Won,100.0
4320717.807058823,0.234676464431182,Lost,Won,71.0
4320717.807058823,0.2095968822142878,Lost,Won,89.0
4320717.807058823,0.3514108651350126,Won,Won,100.0
4320717.807058823,0.3102725366876311,Won,Won,90.0
4320717.807058823,0.2352277004140007,Won,Won,100.0
4320717.807058823,0.2970868895493583,Lost,Lost,100.0
4320717.807058823,0.2239895638518795,Lost,Won,74.0
4320717.807058823,0.353867270742743,Won,Lost,100.0
4320717.807058823,0.3333333333333332,Won,Won,100.0
135861.51845794392,0.2688524325470725,Lost,Won,95.0
135861.51845794392,0.2536499484713158,Won,Won,100.0
4320717.807058823,0.2583025830258303,Won,Won,100.0
4320717.807058823,0.3333846568382153,Won,Won,100.0
4320717.807058823,0.2658738738738737,Won,Won,100.0
4320717.807058823,0.2217754407670895,Won,Won,91.0
4320717.807058823,0.2145332477533661,Lost,Lost,100.0
135861.51845794392,0.223894197093842,Lost,Won,100.0
4320717.807058823,0.2440362991968176,Lost,Lost,74.0
4320717.807058823,0.2494917321767416,Won,Won,100.0
4320717.807058823,0.3333072100313478,Won,Won,100.0
4320717.807058823,0.3322911710732019,Won,Won,100.0
4320717.807058823,0.3429324399553784,Lost,Lost,67.0
4320717.807058823,0.2583025830258291,Won,Won,100.0
135861.51845794392,0.2208965299137974,Won,Won,93.0
4320717.807058823,0.3242017784836942,Lost,Won,63.0
4320717.807058823,0.191304347826087,Won,Won,100.0
4320717.807058823,0.3358129039337383,Lost,Lost,100.0
4320717.807058823,0.1855539560855564,Lost,Lost,87.0
4320717.807058823,0.3332963629149814,Lost,Lost,94.0
4320717.807058823,0.21538461538461523,Won,Won,99.0
4320717.807058823,0.2641871885151128,Lost,Won,88.0
4320717.807058823,0.2152008596462226,Won,Won,100.0
4320717.807058823,0.3653500369537288,Lost,Won,67.0
135861.51845794392,0.21129226763245731,Won,Won,92.0
135861.51845794392,0.2949105637037835,Lost,Won,72.0
4320717.807058823,0.1931119311193112,Won,Won,100.0
4320717.807058823,0.3208955223880596,Won,Won,100.0
4320717.807058823,0.2616664722314865,Lost,Lost,92.0
4320717.807058823,0.25,Won,Won,100.0
4320717.807058823,0.3439456496026726,Lost,Lost,100.0
4320717.807058823,0.344620550775611,Lost,Lost,100.0
4320717.807058823,0.2253018880291565,Lost,Won,59.0
4320717.807058823,0.204822098077349,Won,Won,94.0
4320717.807058823,0.1764056597762937,Lost,Won,100.0
4320717.807058823,0.1986659251680462,Lost,Lost,89.0
4320717.807058823,0.1781305114638447,Won,Won,100.0
135861.51845794392,0.1778642149929279,Won,Won,100.0
4320717.807058823,0.3481451615040065,Lost,Lost,96.0
4320717.807058823,0.2691590787359399,Won,Won,100.0
4320717.807058823,0.2958828327512268,Lost,Lost,84.0
4320717.807058823,0.1899274434485701,Won,Won,100.0
135861.51845794392,0.298053914101211,Lost,Lost,100.0
135861.51845794392,0.2499999999999999,Won,Won,100.0
4320717.807058823,0.2415297503016799,Won,Lost,100.0
135861.51845794392,0.2894692186239016,Won,Won,100.0
4320717.807058823,0.3439666155884577,Lost,Lost,68.0
4320717.807058823,0.2500020655182388,Won,Won,100.0
4320717.807058823,0.3168076658730081,Lost,Lost,99.0
135861.51845794392,0.2888683744903452,Won,Won,100.0
4320717.807058823,0.2661454792658054,Won,Won,100.0
4320717.807058823,0.21950225225366002,Won,Won,82.0
4320717.807058823,0.2700342342277685,Lost,Lost,90.0
4320717.807058823,0.2194444444444444,Won,Won,100.0
4320717.807058823,0.1885663815549541,Lost,Lost,54.0
4320717.807058823,0.2038282241987243,Lost,Lost,69.0
4320717.807058823,0.19377638127425395,Won,Lost,89.0
4320717.807058823,0.2800302363501586,Lost,Lost,98.0
4320717.807058823,0.3665006197436779,Lost,Lost,100.0
4320717.807058823,0.19351799050823104,Won,Won,100.0
4320717.807058823,0.2771428571428569,Won,Won,100.0
4320717.807058823,0.2882977452529571,Lost,Won,65.0
4320717.807058823,0.2167697594501721,Won,Won,69.0
4320717.807058823,0.3193964129054235,Lost,Lost,99.0
135861.51845794392,0.3559368873221522,Won,Won,100.0
135861.51845794392,0.2037037037037037,Won,Won,100.0
4320717.807058823,0.2855391522644279,Won,Won,100.0
4320717.807058823,0.2267657992565056,Won,Won,96.0
135861.51845794392,0.2500000000000002,Won,Won,100.0
4320717.807058823,0.283032434310882,Lost,Lost,100.0
4320717.807058823,0.208165541688792,Lost,Lost,94.0
135861.51845794392,0.3108797893768221,Lost,Won,100.0
4320717.807058823,0.2960183227625088,Won,Lost,100.0
4320717.807058823,0.2713495294835692,Lost,Lost,96.0
4320717.807058823,0.3211845102505695,Won,Won,100.0
14807.444069400628,0.3432003750367244,Lost,Lost,75.0
4320717.807058823,0.3630686159539962,Lost,Won,83.0
4320717.807058823,0.2128655415138186,Lost,Lost,100.0
4320717.807058823,0.288888653255909,Lost,Lost,65.0
135861.51845794392,0.236508057160231,Won,Lost,94.0
4320717.807058823,0.2618353219375891,Lost,Won,75.0
4320717.807058823,0.2188872620790628,Won,Won,100.0
4320717.807058823,0.34941404027762,Won,Won,100.0
4320717.807058823,0.3316641462201773,Lost,Lost,100.0
4320717.807058823,0.1900687333426847,Won,Won,100.0
4320717.807058823,0.3498107446381557,Lost,Lost,100.0
4320717.807058823,0.2714326822153686,Lost,Won,100.0
4320717.807058823,0.2539090354432595,Won,Won,83.0
4320717.807058823,0.2321491618832112,Lost,Lost,100.0
135861.51845794392,0.251034662351425,Lost,Won,100.0
4320717.807058823,0.2272879259036347,Won,Won,100.0
4320717.807058823,0.2793376726359086,Won,Lost,96.0
135861.51845794392,0.2490353326461198,Lost,Lost,99.0
135861.51845794392,0.2618324049558403,Lost,Lost,68.0
4320717.807058823,0.2575957727873224,Won,Won,100.0
4320717.807058823,0.3333493557222367,Lost,Won,98.16666666666667
135861.51845794392,0.3417762577974383,Lost,Lost,100.0
4320717.807058823,0.3618174678378189,Lost,Lost,100.0
4320717.807058823,0.333119720883381,Lost,Lost,89.0
4320717.807058823,0.3216862894037221,Won,Won,100.0
4320717.807058823,0.339327475057255,Lost,Lost,100.0
4320717.807058823,0.3447787182757124,Won,Lost,64.0
4320717.807058823,0.2195965582030579,Won,Won,100.0
4320717.807058823,0.3157237663447008,Won,Won,99.0
135861.51845794392,0.2927926896945612,Won,Won,100.0
4320717.807058823,0.2191558441558441,Won,Won,100.0
4320717.807058823,0.3415276656949543,Lost,Lost,100.0
4320717.807058823,0.1764981273408239,Won,Won,100.0
4320717.807058823,0.2415277628778377,Lost,Lost,100.0
4320717.807058823,0.3289559974956184,Won,Won,65.0
135861.51845794392,0.3160885356418316,Won,Won,98.0
135861.51845794392,0.23919682242523832,Won,Won,100.0
4320717.807058823,0.221087143402675,Lost,Lost,61.0
